name,address,price,foot,footprice,district,"tag"
景輝大廈A座高層3室,般咸道73-83號,1425,795,17924,西半山,"分層單位
大廈"
嘉富大廈中層C室,般咸道19-27號,1400,783,17879,西半山,"分層單位
大廈"
禮賢閣C座中層4室,般咸道80-82號,1800,1009,17839,西半山,"分層單位
大廈"
漢寧大廈低層B室,漢寧頓道8-8A號,1500,845,17751,西半山,"分層單位
大廈
車位"
亞畢諾大廈低層A室,亞畢諾道10-14號,898,506,17747,西半山,"分層單位
大廈"
文華大廈高層D室(NO.34),列堤頓道28-34號,1560,880,17727,西半山,"分層單位
大廈"
學士臺3座低層F室,薄扶林道101號,1150,649,17719,西半山,"分層單位
大廈"
富萊閣低層B室,堅道95號,600,339,17699,西半山,"分層單位
大廈"
元明大廈低層C室,堅道13號,490,277,17689,西半山,"分層單位
大廈"
亞畢諾大廈中層B室,亞畢諾道10-14號,950,539,17625,西半山,"分層單位
大廈"
嘉寶園高層B室,西摩臺2-3號,800,454,17621,西半山,"分層單位
大廈"
鴨巴甸街39號,鴨巴甸街,500,284,17605,西半山,"分層單位
大廈"
慧林閣高層A室,摩羅廟交加街17-27號,1100,626,17571,西半山,"分層單位
大廈"
興漢大廈高層D室,興漢道15號,678,386,17564,西半山,"分層單位
大廈"
帝豪閣C座低層4室,干德道62G號,1800,1027,17526,西半山,"分層單位
大廈"
禮賢閣B座中層1室,般咸道80-82號,1700,970,17525,西半山,"分層單位
大廈"
學士臺3座高層D室,薄扶林道101號,930,531,17514,西半山,"分層單位
大廈"
禮賢閣B座高層2室,般咸道80-82號,1450,833,17406,西半山,"分層單位
大廈"
福澤花園A座中層3室,西摩道11號,1250,721,17337,西半山,"分層單位
大廈"
學士臺1座低層A室,薄扶林道101號,920,531,17325,西半山,"分層單位
大廈"
堅都大廈高層C室,堅道80-88號,1200,698,17191,西半山,"分層單位
大廈"
寧養臺A座中層A室,般咸道78A-78B號,2450,1428,17156,西半山,"分層單位
大廈
有寵屋苑"
穎章大廈中層C室,般咸道37-47號,1900,1110,17117,西半山,"分層單位
大廈"
太子臺高層B室,太子臺,750,439,17084,西半山,"分層單位
大廈"
嘉華大廈中層A室(NO.36),列堤頓道36-42號,1800,1058,17013,西半山,"分層單位
大廈"
學士臺1座低層H室,薄扶林道101號,900,531,16949,西半山,"分層單位
大廈"
穎章大廈高層C室,般咸道37-47號,1880,1110,16936,西半山,"分層單位
大廈"
慧源閣低層D室,堅道63-69號,880,520,16923,西半山,"分層單位
大廈"
學士臺3座低層H室,薄扶林道101號,898,531,16911,西半山,"分層單位
大廈"
豐樂閣低層D室,堅道99號,2300,1367,16825,西半山,"分層單位
大廈"
賓士花園中層A室,羅便臣道71-73號,850,512,16601,西半山,"分層單位
大廈
車位"
富林苑Gh座中層H室,薄扶林道84號,2580,1560,16538,西半山,"分層單位
大廈"
恒柏園A座低層4室,列堤頓道1號,2400,1455,16494,西半山,"分層單位
大廈
露台"
穎章大廈中層D室,般咸道37-47號,1130,686,16472,西半山,"分層單位
大廈"
嘉輝大廈中層D室,西摩道23號,1380,842,16389,西半山,"分層單位
大廈"
裕仁大廈B座高層1室,薄扶林道96號,1690,1032,16375,西半山,"分層單位
大廈"
平安大廈低層C室,巴丙頓道1B號,1280,786,16284,西半山,"分層單位
大廈"
學士臺1座中層E室,薄扶林道101號,860,531,16195,西半山,"分層單位
大廈"
錦明閣高層D室,薄扶林道69號,610,378,16137,西半山,"分層單位
大廈"
雅翠園Ab座中層A室,旭龢道14-36號,1900,1182,16074,西半山,"分層單位
大廈"
興華樓B座中層B3室,屋蘭士里6-8號,730,456,16008,西半山,"分層單位
大廈"
醒閣高層10號,巴丙頓道6C號,1480,935,15828,西半山,"分層單位
大廈"
文華大廈中層C室(NO.32),列堤頓道28-34號,1500,952,15756,西半山,"分層單位
大廈"
樂賢閣中層A室,巴丙頓道25號,1060,684,15497,西半山,"分層單位
大廈"
學士臺1座低層B室,薄扶林道101號,1000,649,15408,西半山,"分層單位
大廈"
峰景大廈中層B室,干德道12號,1498,991,15116,西半山,"分層單位
大廈"
安峰大廈低層B室,堅道110-118號,800,530,15094,西半山,"分層單位
大廈"
寶林閣低層67號,薄扶林道67號,690,460,15000,西半山,"分層單位
大廈"
崇寧大廈低層A室,巴丙頓道1A號,1610,1082,14879,西半山,"分層單位
大廈"
般咸道B室,般咸道,830,564,14716,西半山,"分層單位
大廈"
穎章大廈低層D室,般咸道37-47號,1000,686,14577,西半山,"分層單位
大廈"
元明大廈中層B室,堅道13號,500,344,14534,西半山,"分層單位
大廈"
豐樂閣高層A室,堅道99號,3000,2075,14457,西半山,"分層單位
大廈"
嘉輝大廈低層C室,西摩道23號,1200,842,14251,西半山,"分層單位
大廈"
興華大廈中層M5室,巴丙頓道1號,880,620,14193,西半山,"分層單位
大廈"
伊利近街前座(A室),伊利近街,400,291,13745,西半山,"分層單位
大廈"
些利街前座,些利街,790,602,13122,西半山,"分層單位
大廈"
崇寧大廈低層C室,巴丙頓道1A號,1120,860,13023,西半山,"分層單位
大廈"
西摩道高層13A號,西摩道,1200,945,12698,西半山,"分層單位
大廈"
堅威大廈低層A室,堅道128-132號,900,750,12000,西半山,"分層單位
大廈"
東駿苑金駿閣(A座)低層10室,耀興道33號,450,606,,西灣河,"分層單位
大廈"
東駿苑金駿閣(A座)中層15室,耀興道33號,388,435,,西灣河,"分層單位
大廈"
東霖苑高層7室,耀興道63號,460,436,,西灣河,"分層單位
大廈"
東熹苑逸熹閣(B座)中層3室,耀興道38號,520,603,,西灣河,"分層單位
大廈"
東熹苑耀熹閣(D座)高層4室,耀興道38號,480,538,,西灣河,"分層單位
大廈"
東熹苑華熹閣(C座)中層9室,耀興道38號,650,645,,西灣河,"分層單位
大廈"
東欣苑歡欣閣(A座)中層1室,耀興道68號,188,213,,西灣河,"分層單位
大廈"
東熹苑逸熹閣(B座)中層6室,耀興道38號,408,438,,西灣河,"分層單位
大廈"
東盛苑中層3室,耀興道28號,420,407,,西灣河,"分層單位
大廈"
東駿苑銀駿閣(B座)低層10室,耀興道33號,520,606,,西灣河,"分層單位
大廈"
東駿苑銀駿閣(B座)中層6室,耀興道33號,380,438,,西灣河,"分層單位
大廈"
東熹苑逸熹閣(B座)低層8室,耀興道38號,520,546,,西灣河,"分層單位
大廈"
東熹苑華熹閣(C座)中層15室,耀興道38號,420,435,,西灣河,"分層單位
大廈"
東霖苑高層4室,耀興道63號,500,603,,西灣河,"分層單位
大廈"
東熹苑耀熹閣(D座)中層13室,耀興道38號,580,546,,西灣河,"分層單位
大廈"
東熹苑耀熹閣(D座)高層5室,耀興道38號,528,541,,西灣河,"分層單位
大廈"
東熹苑耀熹閣(D座)高層12室,耀興道38號,555,538,,西灣河,"分層單位
大廈"
東霖苑中層2室,耀興道63號,468,431,,西灣河,"分層單位
大廈"
柏匯高層B室,成安街33號,2500,604,41390,西灣河,"分層單位
大廈
有寵屋苑
露台
平台"
港島．東18高層A室,成安街18號,6800,1885,36074,西灣河,"相鄰單位
大廈"
港島．東18高層A室,成安街18號,6500,1885,34482,西灣河,"相鄰單位
大廈"
嘉亨灣3座高層C室,太康街38號,3200,947,33790,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣冬和軒(4座)中層C室,太安街28號,4850,1605,30218,西灣河,"相鄰單位
大廈"
逸濤灣冬和軒(4座)中層D室,太安街28號,4850,1605,30218,西灣河,"相鄰單位
大廈"
嘉亨灣6座中層D室,太康街38號,2200,742,29649,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣5座低層C室,太康街38號,2180,749,29105,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣2座高層D室,太康街38號,1400,496,28225,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣1座高層C室,太康街38號,1300,462,28138,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣6座高層C室,太康街38號,2100,749,28037,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣6座低層B室,太康街38號,2100,749,28037,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣2座高層C室,太康街38號,1300,467,27837,西灣河,"分層單位
大廈
有寵屋苑"
柏匯高層F室,成安街33號,568,211,26919,西灣河,"分層單位
大廈
有寵屋苑
露台"
逸濤灣秋盈軒(3座)低層C室,太安街28號,2000,743,26917,西灣河,"分層單位
大廈"
嘉亨灣1座中層D室,太康街38號,1350,504,26785,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣6座低層C室,太康街38號,1900,712,26685,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣5座中層D室,太康街38號,1800,675,26666,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣3座低層D室,太康街38號,2500,942,26539,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣6座高層B室,太康街38號,1980,749,26435,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣6座中層D室,太康街38號,1950,742,26280,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣春瑤軒(1座)高層B室,太安街28號,1500,572,26223,西灣河,"分層單位
大廈"
柏匯低層B室,成安街33號,550,210,26190,西灣河,"分層單位
大廈
有寵屋苑
露台"
柏匯高層F室,成安街33號,550,211,26066,西灣河,"分層單位
大廈
有寵屋苑
露台"
柏匯低層F室,成安街33號,550,211,26066,西灣河,"分層單位
大廈
有寵屋苑"
IslandResidence低層B室,筲箕灣道163號,620,238,26050,西灣河,"分層單位
大廈
有寵屋苑
露台"
IslandResidence高層D室,筲箕灣道163號,700,272,25735,西灣河,"分層單位
大廈
有寵屋苑
露台"
嘉亨灣2座低層B室,太康街38號,1620,634,25552,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣夏池軒(2座)低層E室,太安街28號,1800,708,25423,西灣河,"分層單位
大廈"
OneEighty低層C室,筲箕灣道180號,630,248,25403,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣2座中層A室,太康街38號,1650,662,24924,西灣河,"分層單位
大廈
有寵屋苑"
柏匯高層A室,成安街33號,810,328,24695,西灣河,"分層單位
大廈
有寵屋苑"
逸瑆中層E室,西灣河街9號,700,285,24561,西灣河,"分層單位
大廈
有寵屋苑"
逸瑆中層B室,西灣河街9號,700,285,24561,西灣河,"分層單位
大廈
有寵屋苑"
柏匯高層F室,成安街33號,518,211,24549,西灣河,"分層單位
大廈
有寵屋苑
露台"
逸瑆高層B室,西灣河街9號,700,286,24475,西灣河,"分層單位
大廈
有寵屋苑"
柏匯中層G室,成安街33號,510,209,24401,西灣河,"分層單位
大廈
有寵屋苑"
IslandResidence中層B室,筲箕灣道163號,580,238,24369,西灣河,"分層單位
大廈
有寵屋苑"
IslandResidence低層B室,筲箕灣道163號,580,238,24369,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣2座中層E室,太康街38號,1190,490,24285,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣夏池軒(2座)低層C室,太安街28號,1780,737,24151,西灣河,"分層單位
大廈"
嘉亨灣5座高層F室,太康街38號,1200,498,24096,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣冬和軒(4座)低層B室,太安街28號,1350,561,24064,西灣河,"分層單位
大廈"
柏匯高層E室,成安街33號,500,209,23923,西灣河,"分層單位
大廈
有寵屋苑"
柏匯中層E室,成安街33號,500,209,23923,西灣河,"分層單位
大廈
有寵屋苑"
柏匯高層B室,成安街33號,500,210,23809,西灣河,"分層單位
大廈
有寵屋苑
露台"
OneEighty低層A室,筲箕灣道180號,600,253,23715,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣春瑤軒(1座)低層B室,太安街28號,1300,549,23679,西灣河,"分層單位
大廈"
逸濤灣春瑤軒(1座)高層C室,太安街28號,1760,745,23624,西灣河,"分層單位
大廈"
譽．東中層A室,筲箕灣道157號,1150,490,23469,西灣河,"分層單位
大廈
有寵屋苑"
逸瑆中層C室,西灣河街9號,668,285,23438,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣冬和軒(4座)低層E室,太安街28號,1780,760,23421,西灣河,"分層單位
大廈"
君悅軒高層D室,西灣河街8號,1100,473,23255,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣2座中層A室,太康街38號,1538,662,23232,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣春瑤軒(1座)中層D室,太安街28號,2000,862,23201,西灣河,"分層單位
大廈"
嘉亨灣2座中層D室,太康街38號,1150,496,23185,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣2座中層A室,太康街38號,1530,662,23111,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣5座低層G室,太康街38號,1150,498,23092,西灣河,"分層單位
大廈
有寵屋苑"
逸瑆高層E室,西灣河街9號,658,285,23087,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣秋盈軒(3座)中層B室,太安街28號,1300,564,23049,西灣河,"分層單位
大廈"
嘉亨灣1座中層B室,太康街38號,1550,673,23031,西灣河,"分層單位
大廈
有寵屋苑"
柏匯高層G室,成安街33號,480,209,22966,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣5座高層H室,太康街38號,720,314,22929,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣冬和軒(4座)中層A室,太安街28號,1250,554,22563,西灣河,"分層單位
大廈"
柏匯高層C室,成安街33號,470,209,22488,西灣河,"分層單位
大廈
有寵屋苑
露台"
雁亭高層B室,海晏街38號,598,267,22397,西灣河,"分層單位
大廈"
譽．東低層B室,筲箕灣道157號,730,326,22392,西灣河,"分層單位
大廈
有寵屋苑"
柏匯低層K室,成安街33號,468,209,22392,西灣河,"分層單位
大廈
有寵屋苑
露台"
嘉亨灣1座低層H室,太康街38號,1100,493,22312,西灣河,"分層單位
大廈
有寵屋苑"
鯉景灣D段安翠閣(16座)高層F室,太安街23號,1200,540,22222,西灣河,"分層單位
大廈"
逸瑆中層B室,西灣河街9號,630,285,22105,西灣河,"分層單位
大廈
有寵屋苑"
IslandResidence低層G室,筲箕灣道163號,1200,543,22099,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣5座高層G室,太康街38號,1100,498,22088,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣2座中層F室,太康街38號,1100,498,22088,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣5座低層C室,太康街38號,1650,749,22029,西灣河,"分層單位
大廈
有寵屋苑"
譽．東高層B室,筲箕灣道157號,1000,455,21978,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣5座中層A室,太康街38號,1500,685,21897,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣6座中層F室,太康街38號,1100,503,21868,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣春瑤軒(1座)低層B室,太安街28號,1200,549,21857,西灣河,"分層單位
大廈"
譽．東低層A室,筲箕灣道157號,1068,490,21795,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣春瑤軒(1座)中層B室,太安街28號,1200,552,21739,西灣河,"分層單位
大廈"
嘉亨灣2座高層H室,太康街38號,1048,490,21387,西灣河,"分層單位
大廈
有寵屋苑"
逸瑆中層D室,西灣河街9號,610,286,21328,西灣河,"分層單位
大廈
有寵屋苑"
逸瑆中層A室,西灣河街9號,820,385,21298,西灣河,"分層單位
大廈
有寵屋苑"
鯉景灣A段觀峰閣(4座)高層H室,太康街51號,1550,734,21117,西灣河,"分層單位
大廈"
柏匯低層A室,成安街33號,690,328,21036,西灣河,"分層單位
大廈
有寵屋苑"
譽．東低層C室,筲箕灣道157號,680,328,20731,西灣河,"分層單位
大廈
有寵屋苑"
逸瑆低層F室,西灣河街9號,798,386,20673,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣6座高層E室,太康街38號,1112,539,20630,西灣河,"分層單位
大廈
有寵屋苑"
鯉景灣D段安曉閣(13座)低層H室,鯉景道60號,1250,609,20525,西灣河,"分層單位
大廈"
逸濤灣冬和軒(4座)低層B室,太安街28號,1150,561,20499,西灣河,"分層單位
大廈"
嘉亨灣5座低層A室,太康街38號,1400,685,20437,西灣河,"分層單位
大廈
有寵屋苑"
鯉景灣C段怡茵閣(12座)中層D室,太康街31號,1100,539,20408,西灣河,"分層單位
大廈"
鯉景灣A段觀暉閣(3座)高層B室,太康街53號,1380,678,20353,西灣河,"分層單位
大廈"
嘉亨灣6座低層H室,太康街38號,1000,492,20325,西灣河,"分層單位
大廈
有寵屋苑"
IslandResidence低層F室,筲箕灣道163號,798,393,20305,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣2座低層D室,太康街38號,1000,496,20161,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣5座低層G室,太康街38號,1000,498,20080,西灣河,"分層單位
大廈
有寵屋苑"
逸瑆低層C室,西灣河街9號,530,264,20075,西灣河,"分層單位
大廈
有寵屋苑"
逸濤灣夏池軒(2座)中層A室,太安街28號,1130,563,20071,西灣河,"分層單位
大廈"
嘉亨灣2座中層E室,太康街38號,980,490,20000,西灣河,"分層單位
大廈
有寵屋苑"
嘉亨灣2座中層H室,太康街38號,980,490,20000,西灣河,"分層單位
大廈
有寵屋苑"
IslandResidence低層F室,筲箕灣道163號,785,393,19974,西灣河,"分層單位
大廈
有寵屋苑"
